fecha,Ocupantes,Fallecidos,Decada,Supervivientes
1978-02-03,18,18,1970-01-01 00:00:00.000001970,0
1978-03-03,47,47,1970-01-01 00:00:00.000001970,0
1978-03-16,73,73,1970-01-01 00:00:00.000001970,0
1978-03-22,6,6,1970-01-01 00:00:00.000001970,0
1978-03-25,48,48,1970-01-01 00:00:00.000001970,0
1978-04-04,6,3,1970-01-01 00:00:00.000001970,3
1978-05-04,9,2,1970-01-01 00:00:00.000001970,7
1978-04-20,109,2,1970-01-01 00:00:00.000001970,107
1978-04-29,12,8,1970-01-01 00:00:00.000001970,4
1978-08-05,58,3,1970-01-01 00:00:00.000001970,55
1978-05-19,134,4,1970-01-01 00:00:00.000001970,130
1978-06-23,10,10,1970-01-01 00:00:00.000001970,0
1978-06-26,18,18,1970-01-01 00:00:00.000001970,0
1978-06-26,107,2,1970-01-01 00:00:00.000001970,105
1978-08-14,18,18,1970-01-01 00:00:00.000001970,0
1978-08-26,14,14,1970-01-01 00:00:00.000001970,0
1978-08-30,10,10,1970-01-01 00:00:00.000001970,0
1978-03-09,17,15,1970-01-01 00:00:00.000001970,2
1978-03-09,13,11,1970-01-01 00:00:00.000001970,2
1978-03-09,56,38,1970-01-01 00:00:00.000001970,18
1978-09-09,3,3,1970-01-01 00:00:00.000001970,0
1978-09-09,21,18,1970-01-01 00:00:00.000001970,3
1978-09-13,6,6,1970-01-01 00:00:00.000001970,0
1978-09-14,28,21,1970-01-01 00:00:00.000001970,7
1978-09-25,137,137,1970-01-01 00:00:00.000001970,0
1978-03-10,15,15,1970-01-01 00:00:00.000001970,0
1978-03-10,44,2,1970-01-01 00:00:00.000001970,42
1978-06-10,18,18,1970-01-01 00:00:00.000001970,0
1978-07-10,38,38,1970-01-01 00:00:00.000001970,0
1978-08-10,7,2,1970-01-01 00:00:00.000001970,5
1978-10-22,11,11,1970-01-01 00:00:00.000001970,0
1978-10-23,26,26,1970-01-01 00:00:00.000001970,0
1978-05-11,18,18,1970-01-01 00:00:00.000001970,0
1978-11-15,262,183,1970-01-01 00:00:00.000001970,79
1978-11-18,20,15,1970-01-01 00:00:00.000001970,5
1978-11-19,77,77,1970-01-01 00:00:00.000001970,0
1978-11-21,27,27,1970-01-01 00:00:00.000001970,0
1978-11-25,5,5,1970-01-01 00:00:00.000001970,0
1978-04-12,22,2,1970-01-01 00:00:00.000001970,20
1978-12-16,10,10,1970-01-01 00:00:00.000001970,0
1978-12-17,132,1,1970-01-01 00:00:00.000001970,131
1978-12-23,129,108,1970-01-01 00:00:00.000001970,21
1978-12-28,189,10,1970-01-01 00:00:00.000001970,179
1979-01-15,13,13,1970-01-01 00:00:00.000001970,0
1979-01-24,23,14,1970-01-01 00:00:00.000001970,9
1979-01-27,6,5,1970-01-01 00:00:00.000001970,1
1979-01-30,6,6,1970-01-01 00:00:00.000001970,0
1979-08-02,18,18,1970-01-01 00:00:00.000001970,0
1979-12-02,59,59,1970-01-01 00:00:00.000001970,0
1979-12-02,25,2,1970-01-01 00:00:00.000001970,23
1979-02-17,4,2,1970-01-01 00:00:00.000001970,2
1979-02-19,5,5,1970-01-01 00:00:00.000001970,0
1979-01-03,8,8,1970-01-01 00:00:00.000001970,0
1979-10-03,7,3,1970-01-01 00:00:00.000001970,4
1979-03-14,12,12,1970-01-01 00:00:00.000001970,0
1979-03-14,64,45,1970-01-01 00:00:00.000001970,19
1979-03-17,119,58,1970-01-01 00:00:00.000001970,61
1979-03-26,10,10,1970-01-01 00:00:00.000001970,0
1979-03-29,24,17,1970-01-01 00:00:00.000001970,7
1979-04-14,11,1,1970-01-01 00:00:00.000001970,10
1979-04-18,18,3,1970-01-01 00:00:00.000001970,15
1979-04-23,57,57,1970-01-01 00:00:00.000001970,0
1979-05-25,3,3,1970-01-01 00:00:00.000001970,0
1979-05-25,271,271,1970-01-01 00:00:00.000001970,0
1979-05-27,12,12,1970-01-01 00:00:00.000001970,0
1979-05-30,18,17,1970-01-01 00:00:00.000001970,1
1979-07-06,27,27,1970-01-01 00:00:00.000001970,0
1979-06-17,10,1,1970-01-01 00:00:00.000001970,9
1979-11-07,61,61,1970-01-01 00:00:00.000001970,0
1979-12-07,9,9,1970-01-01 00:00:00.000001970,0
1979-12-07,7,7,1970-01-01 00:00:00.000001970,0
1979-07-23,6,6,1970-01-01 00:00:00.000001970,0
1979-07-24,21,8,1970-01-01 00:00:00.000001970,13
1979-07-31,47,17,1970-01-01 00:00:00.000001970,30
1979-02-08,3,1,1970-01-01 00:00:00.000001970,2
1979-03-08,14,14,1970-01-01 00:00:00.000001970,0
1979-04-08,45,45,1970-01-01 00:00:00.000001970,0
1979-11-08,178,178,1970-01-01 00:00:00.000001970,0
1979-08-24,16,11,1970-01-01 00:00:00.000001970,5
1979-08-29,63,63,1970-01-01 00:00:00.000001970,0
1979-03-09,44,40,1970-01-01 00:00:00.000001970,4
1979-11-09,6,6,1970-01-01 00:00:00.000001970,0
1979-09-14,12,12,1970-01-01 00:00:00.000001970,0
1979-09-14,31,31,1970-01-01 00:00:00.000001970,0
1979-09-18,9,4,1970-01-01 00:00:00.000001970,5
1979-09-19,5,5,1970-01-01 00:00:00.000001970,0
1979-09-30,16,2,1970-01-01 00:00:00.000001970,14
1979-07-10,156,14,1970-01-01 00:00:00.000001970,142
1979-08-10,8,8,1970-01-01 00:00:00.000001970,0
1979-10-27,12,3,1970-01-01 00:00:00.000001970,9
1979-10-31,88,72,1970-01-01 00:00:00.000001970,16
1979-11-15,78,0,1970-01-01 00:00:00.000001970,78
1979-11-16,5,3,1970-01-01 00:00:00.000001970,2
1979-11-18,3,3,1970-01-01 00:00:00.000001970,0
1979-11-26,156,156,1970-01-01 00:00:00.000001970,0
1979-11-28,257,257,1970-01-01 00:00:00.000001970,0
1979-11-30,9,9,1970-01-01 00:00:00.000001970,0
1979-09-12,7,7,1970-01-01 00:00:00.000001970,0
1979-12-12,11,10,1970-01-01 00:00:00.000001970,1
1979-12-18,21,21,1970-01-01 00:00:00.000001970,0
1979-12-22,29,29,1970-01-01 00:00:00.000001970,0
1979-12-23,45,41,1970-01-01 00:00:00.000001970,4
1979-12-23,16,16,1970-01-01 00:00:00.000001970,0
1980-02-01,9,9,1970-01-01 00:00:00.000001980,0
1980-11-01,2,2,1970-01-01 00:00:00.000001980,0
1980-01-14,9,7,1970-01-01 00:00:00.000001980,2
1980-01-21,128,128,1970-01-01 00:00:00.000001980,0
1980-01-23,13,13,1970-01-01 00:00:00.000001980,0
1980-01-24,44,43,1970-01-01 00:00:00.000001980,1
1980-03-02,37,1,1970-01-01 00:00:00.000001980,36
1980-02-21,7,6,1970-01-01 00:00:00.000001980,1
1980-02-21,13,13,1970-01-01 00:00:00.000001980,0
1980-02-22,47,46,1970-01-01 00:00:00.000001980,1
1980-02-27,135,2,1970-01-01 00:00:00.000001980,133
1980-03-14,87,87,1970-01-01 00:00:00.000001980,0
1980-03-14,18,18,1970-01-01 00:00:00.000001980,0
1980-03-21,10,7,1970-01-01 00:00:00.000001980,3
1980-03-21,14,14,1970-01-01 00:00:00.000001980,0
1980-12-04,58,55,1970-01-01 00:00:00.000001980,3
1980-04-14,53,2,1970-01-01 00:00:00.000001980,51
1980-04-24,7,5,1970-01-01 00:00:00.000001980,2
1980-04-25,146,146,1970-01-01 00:00:00.000001980,0
1980-04-27,53,44,1970-01-01 00:00:00.000001980,9
1980-02-06,13,13,1970-01-01 00:00:00.000001980,0
1980-08-06,29,29,1970-01-01 00:00:00.000001980,0
1980-12-06,29,29,1970-01-01 00:00:00.000001980,0
1980-12-06,15,13,1970-01-01 00:00:00.000001980,2
1980-06-27,81,81,1970-01-01 00:00:00.000001980,0
1980-08-07,166,166,1970-01-01 00:00:00.000001980,0
1980-01-08,7,3,1970-01-01 00:00:00.000001980,4
1980-06-08,13,13,1970-01-01 00:00:00.000001980,0
1980-07-08,168,1,1970-01-01 00:00:00.000001980,167
1980-08-19,301,301,1970-01-01 00:00:00.000001980,0
1980-08-26,37,37,1970-01-01 00:00:00.000001980,0
1980-05-09,8,8,1970-01-01 00:00:00.000001980,0
1980-10-09,3,3,1970-01-01 00:00:00.000001980,0
1980-12-09,34,34,1970-01-01 00:00:00.000001980,0
1980-09-14,36,36,1970-01-01 00:00:00.000001980,0
1980-09-15,89,89,1970-01-01 00:00:00.000001980,0
1980-09-17,36,36,1970-01-01 00:00:00.000001980,0
1980-09-30,45,45,1970-01-01 00:00:00.000001980,0
1980-12-11,13,13,1970-01-01 00:00:00.000001980,0
1980-11-19,226,15,1970-01-01 00:00:00.000001980,211
1980-11-24,20,20,1970-01-01 00:00:00.000001980,0
1980-11-28,2,2,1970-01-01 00:00:00.000001980,0
1980-05-12,10,10,1970-01-01 00:00:00.000001980,0
1980-12-21,70,70,1970-01-01 00:00:00.000001980,0
1980-12-23,291,2,1970-01-01 00:00:00.000001980,289
1981-01-14,11,11,1970-01-01 00:00:00.000001980,0
1981-01-20,9,7,1970-01-01 00:00:00.000001980,2
1981-07-02,52,52,1970-01-01 00:00:00.000001980,0
1981-11-02,8,8,1970-01-01 00:00:00.000001980,0
1981-02-22,8,2,1970-01-01 00:00:00.000001980,6
1981-02-24,14,11,1970-01-01 00:00:00.000001980,3
1981-02-26,24,23,1970-01-01 00:00:00.000001980,1
1981-10-03,18,18,1970-01-01 00:00:00.000001980,0
1981-03-15,24,6,1970-01-01 00:00:00.000001980,18
1981-03-26,52,1,1970-01-01 00:00:00.000001980,51
1981-06-04,7,7,1970-01-01 00:00:00.000001980,0
1981-07-04,2,1,1970-01-01 00:00:00.000001980,1
1981-04-17,19,15,1970-01-01 00:00:00.000001980,4
1981-04-28,17,15,1970-01-01 00:00:00.000001980,2
1981-04-28,12,12,1970-01-01 00:00:00.000001980,0
1981-06-05,21,21,1970-01-01 00:00:00.000001980,0
1981-07-05,31,31,1970-01-01 00:00:00.000001980,0
1981-05-16,4,4,1970-01-01 00:00:00.000001980,0
1981-05-21,24,24,1970-01-01 00:00:00.000001980,0
1981-05-22,18,18,1970-01-01 00:00:00.000001980,0
1981-05-29,17,17,1970-01-01 00:00:00.000001980,0
1981-06-14,48,48,1970-01-01 00:00:00.000001980,0
1981-06-26,3,3,1970-01-01 00:00:00.000001980,0
1981-07-18,4,4,1970-01-01 00:00:00.000001980,0
1981-07-20,50,50,1970-01-01 00:00:00.000001980,0
1981-07-24,19,19,1970-01-01 00:00:00.000001980,0
1981-07-25,9,5,1970-01-01 00:00:00.000001980,4
1981-07-27,66,32,1970-01-01 00:00:00.000001980,34
1981-08-22,110,110,1970-01-01 00:00:00.000001980,0
1981-08-24,32,31,1970-01-01 00:00:00.000001980,1
1981-08-27,50,50,1970-01-01 00:00:00.000001980,0
1981-08-29,34,3,1970-01-01 00:00:00.000001980,31
1981-02-09,22,21,1970-01-01 00:00:00.000001980,1
1981-09-18,40,40,1970-01-01 00:00:00.000001980,0
1981-09-21,70,7,1970-01-01 00:00:00.000001980,63
1981-09-22,0,0,1970-01-01 00:00:00.000001980,0
1981-09-29,80,60,1970-01-01 00:00:00.000001980,20
1981-01-10,3,3,1970-01-01 00:00:00.000001980,0
1981-06-10,17,17,1970-01-01 00:00:00.000001980,0
1981-10-15,9,9,1970-01-01 00:00:00.000001980,0
1981-10-26,5,5,1970-01-01 00:00:00.000001980,0
1981-10-31,24,1,1970-01-01 00:00:00.000001980,23
1981-08-11,18,18,1970-01-01 00:00:00.000001980,0
1981-11-16,167,99,1970-01-01 00:00:00.000001980,68
1981-11-19,10,10,1970-01-01 00:00:00.000001980,0
1981-11-30,3,3,1970-01-01 00:00:00.000001980,0
1981-01-12,180,180,1970-01-01 00:00:00.000001980,0
1981-05-12,12,11,1970-01-01 00:00:00.000001980,1
1981-12-16,12,12,1970-01-01 00:00:00.000001980,0
1981-12-18,13,13,1970-01-01 00:00:00.000001980,0
1982-07-01,18,18,1970-01-01 00:00:00.000001980,0
1982-01-13,79,74,1970-01-01 00:00:00.000001980,5
1982-01-14,73,73,1970-01-01 00:00:00.000001980,0
1982-01-23,212,2,1970-01-01 00:00:00.000001980,210
1982-01-25,7,7,1970-01-01 00:00:00.000001980,0
1982-03-02,35,35,1970-01-01 00:00:00.000001980,0
1982-06-02,53,53,1970-01-01 00:00:00.000001980,0
1982-07-02,23,23,1970-01-01 00:00:00.000001980,0
1982-09-02,32,3,1970-01-01 00:00:00.000001980,29
1982-09-02,174,24,1970-01-01 00:00:00.000001980,150
1982-02-19,4,4,1970-01-01 00:00:00.000001980,0
1982-02-21,12,1,1970-01-01 00:00:00.000001980,11
1982-11-03,15,15,1970-01-01 00:00:00.000001980,0
1982-03-19,27,27,1970-01-01 00:00:00.000001980,0
1982-03-19,3,3,1970-01-01 00:00:00.000001980,0
1982-03-20,27,27,1970-01-01 00:00:00.000001980,0
1982-03-26,21,21,1970-01-01 00:00:00.000001980,0
1982-11-04,3,3,1970-01-01 00:00:00.000001980,0
1982-04-13,27,27,1970-01-01 00:00:00.000001980,0
1982-04-26,112,112,1970-01-01 00:00:00.000001980,0
1982-04-30,13,13,1970-01-01 00:00:00.000001980,0
1982-09-05,49,47,1970-01-01 00:00:00.000001980,2
1982-12-05,7,7,1970-01-01 00:00:00.000001980,0
1982-05-19,30,21,1970-01-01 00:00:00.000001980,9
1982-05-25,118,2,1970-01-01 00:00:00.000001980,116
1982-05-28,10,10,1970-01-01 00:00:00.000001980,0
1982-01-06,53,53,1970-01-01 00:00:00.000001980,0
1982-08-06,137,137,1970-01-01 00:00:00.000001980,0
1982-12-06,44,44,1970-01-01 00:00:00.000001980,0
1982-06-22,111,17,1970-01-01 00:00:00.000001980,94
1982-06-24,257,0,1970-01-01 00:00:00.000001980,257
1982-06-28,132,132,1970-01-01 00:00:00.000001980,0
1982-03-07,12,12,1970-01-01 00:00:00.000001980,0
1982-06-07,90,90,1970-01-01 00:00:00.000001980,0
1982-09-07,145,145,1970-01-01 00:00:00.000001980,0
1982-11-07,30,4,1970-01-01 00:00:00.000001980,26
1982-07-23,1,0,1970-01-01 00:00:00.000001980,1
1982-11-08,285,1,1970-01-01 00:00:00.000001980,284
1982-12-08,8,8,1970-01-01 00:00:00.000001980,0
1982-08-14,20,20,1970-01-01 00:00:00.000001980,0
1982-08-14,11,11,1970-01-01 00:00:00.000001980,0
1982-01-09,44,44,1970-01-01 00:00:00.000001980,0
1982-04-09,10,10,1970-01-01 00:00:00.000001980,0
1982-11-09,46,46,1970-01-01 00:00:00.000001980,0
1982-09-13,394,50,1970-01-01 00:00:00.000001980,344
1982-09-29,77,7,1970-01-01 00:00:00.000001980,70
1982-11-17,15,15,1970-01-01 00:00:00.000001980,0
1982-11-29,15,15,1970-01-01 00:00:00.000001980,0
1982-11-29,22,22,1970-01-01 00:00:00.000001980,0
1982-07-12,2,2,1970-01-01 00:00:00.000001980,0
1982-09-12,46,46,1970-01-01 00:00:00.000001980,0
1982-09-12,88,84,1970-01-01 00:00:00.000001980,4
1982-12-23,16,16,1970-01-01 00:00:00.000001980,0
1982-12-24,69,25,1970-01-01 00:00:00.000001980,44
1983-09-01,33,1,1970-01-01 00:00:00.000001980,32
1983-11-01,3,3,1970-01-01 00:00:00.000001980,0
1983-01-16,67,47,1970-01-01 00:00:00.000001980,20
1983-02-13,6,6,1970-01-01 00:00:00.000001980,0
1983-09-03,11,11,1970-01-01 00:00:00.000001980,0
1983-10-03,19,19,1970-01-01 00:00:00.000001980,0
1983-11-03,50,23,1970-01-01 00:00:00.000001980,27
1983-03-30,2,2,1970-01-01 00:00:00.000001980,0
1983-07-04,3,2,1970-01-01 00:00:00.000001980,1
1983-04-16,9,8,1970-01-01 00:00:00.000001980,1
1983-04-19,21,21,1970-01-01 00:00:00.000001980,0
1983-04-19,14,14,1970-01-01 00:00:00.000001980,0
1983-04-26,14,11,1970-01-01 00:00:00.000001980,3
1983-04-29,100,8,1970-01-01 00:00:00.000001980,92
1983-04-30,15,15,1970-01-01 00:00:00.000001980,0
1983-05-05,30,30,1970-01-01 00:00:00.000001980,0
1983-05-05,172,0,1970-01-01 00:00:00.000001980,172
1983-06-05,37,33,1970-01-01 00:00:00.000001980,4
1983-02-06,61,3,1970-01-01 00:00:00.000001980,58
1983-02-06,46,23,1970-01-01 00:00:00.000001980,23
1983-06-06,47,47,1970-01-01 00:00:00.000001980,0
1983-08-06,15,0,1970-01-01 00:00:00.000001980,15
1983-06-16,14,14,1970-01-01 00:00:00.000001980,0
1983-06-21,7,7,1970-01-01 00:00:00.000001980,0
1983-06-28,6,6,1970-01-01 00:00:00.000001980,0
1983-01-07,23,23,1970-01-01 00:00:00.000001980,0
1983-11-07,119,119,1970-01-01 00:00:00.000001980,0
1983-07-16,26,20,1970-01-01 00:00:00.000001980,6
1983-07-23,69,0,1970-01-01 00:00:00.000001980,69
1983-08-17,10,10,1970-01-01 00:00:00.000001980,0
1983-08-30,90,90,1970-01-01 00:00:00.000001980,0
1983-01-09,269,269,1970-01-01 00:00:00.000001980,0
1983-02-09,9,9,1970-01-01 00:00:00.000001980,0
1983-09-14,106,11,1970-01-01 00:00:00.000001980,95
1983-09-23,112,112,1970-01-01 00:00:00.000001980,0
1983-09-28,10,10,1970-01-01 00:00:00.000001980,0
1983-07-10,15,7,1970-01-01 00:00:00.000001980,8
1983-08-10,14,9,1970-01-01 00:00:00.000001980,5
1983-11-10,10,10,1970-01-01 00:00:00.000001980,0
1983-10-28,30,1,1970-01-01 00:00:00.000001980,29
1983-08-11,130,130,1970-01-01 00:00:00.000001980,0
1983-11-23,7,4,1970-01-01 00:00:00.000001980,3
1983-11-27,192,181,1970-01-01 00:00:00.000001980,11
1983-11-28,72,53,1970-01-01 00:00:00.000001980,19
1983-07-12,135,93,1970-01-01 00:00:00.000001980,42
1983-12-14,3,3,1970-01-01 00:00:00.000001980,0
1983-12-17,12,2,1970-01-01 00:00:00.000001980,10
1983-12-24,49,44,1970-01-01 00:00:00.000001980,5
1984-02-01,13,13,1970-01-01 00:00:00.000001980,0
1984-03-01,76,38,1970-01-01 00:00:00.000001980,38
1984-09-01,2,1,1970-01-01 00:00:00.000001980,1
1984-10-01,50,50,1970-01-01 00:00:00.000001980,0
1984-01-13,3,1,1970-01-01 00:00:00.000001980,2
1984-01-28,51,4,1970-01-01 00:00:00.000001980,47
1984-01-30,3,3,1970-01-01 00:00:00.000001980,0
1984-02-16,38,26,1970-01-01 00:00:00.000001980,12
1984-02-19,28,28,1970-01-01 00:00:00.000001980,0
1984-02-28,177,0,1970-01-01 00:00:00.000001980,177
1984-03-13,6,4,1970-01-01 00:00:00.000001980,2
1984-03-16,23,23,1970-01-01 00:00:00.000001980,0
1984-03-24,5,5,1970-01-01 00:00:00.000001980,0
1984-03-24,29,29,1970-01-01 00:00:00.000001980,0
1984-03-31,6,6,1970-01-01 00:00:00.000001980,0
1984-04-18,35,19,1970-01-01 00:00:00.000001980,16
1984-08-05,2,2,1970-01-01 00:00:00.000001980,0
1984-05-30,4,4,1970-01-01 00:00:00.000001980,0
1984-04-06,3,3,1970-01-01 00:00:00.000001980,0
1984-06-19,3,3,1970-01-01 00:00:00.000001980,0
1984-06-28,18,18,1970-01-01 00:00:00.000001980,0
1984-11-07,30,30,1970-01-01 00:00:00.000001980,0
1984-12-07,9,9,1970-01-01 00:00:00.000001980,0
1984-07-21,14,1,1970-01-01 00:00:00.000001980,13
1984-02-08,9,9,1970-01-01 00:00:00.000001980,0
1984-04-08,24,24,1970-01-01 00:00:00.000001980,0
1984-05-08,49,49,1970-01-01 00:00:00.000001980,0
1984-11-08,3,3,1970-01-01 00:00:00.000001980,0
1984-08-15,3,2,1970-01-01 00:00:00.000001980,1
1984-08-24,17,17,1970-01-01 00:00:00.000001980,0
1984-08-30,116,2,1970-01-01 00:00:00.000001980,114
1984-06-09,11,9,1970-01-01 00:00:00.000001980,2
1984-07-09,6,1,1970-01-01 00:00:00.000001980,5
1984-11-09,30,30,1970-01-01 00:00:00.000001980,0
1984-09-16,25,11,1970-01-01 00:00:00.000001980,14
1984-09-18,4,4,1970-01-01 00:00:00.000001980,0
1984-09-21,50,50,1970-01-01 00:00:00.000001980,0
1984-09-10,7,7,1970-01-01 00:00:00.000001980,0
1984-11-10,179,174,1970-01-01 00:00:00.000001980,5
1984-11-10,4,4,1970-01-01 00:00:00.000001980,0
1984-10-27,11,11,1970-01-01 00:00:00.000001980,0
1984-10-31,4,4,1970-01-01 00:00:00.000001980,0
1984-11-20,14,14,1970-01-01 00:00:00.000001980,0
1984-04-12,17,17,1970-01-01 00:00:00.000001980,0
1984-06-12,13,13,1970-01-01 00:00:00.000001980,0
1984-12-19,21,21,1970-01-01 00:00:00.000001980,0
1984-12-22,23,15,1970-01-01 00:00:00.000001980,8
1984-12-23,111,110,1970-01-01 00:00:00.000001980,1
1985-01-01,29,29,1970-01-01 00:00:00.000001980,0
1985-09-01,3,3,1970-01-01 00:00:00.000001980,0
1985-01-18,41,38,1970-01-01 00:00:00.000001980,3
1985-01-19,38,38,1970-01-01 00:00:00.000001980,0
1985-01-20,3,3,1970-01-01 00:00:00.000001980,0
1985-01-21,71,70,1970-01-01 00:00:00.000001980,1
1985-01-22,21,21,1970-01-01 00:00:00.000001980,0
1985-01-23,23,23,1970-01-01 00:00:00.000001980,0
1985-01-23,17,17,1970-01-01 00:00:00.000001980,0
1985-01-02,80,58,1970-01-01 00:00:00.000001980,22
1985-04-02,9,9,1970-01-01 00:00:00.000001980,0
1985-02-19,274,0,1970-01-01 00:00:00.000001980,274
1985-02-19,148,148,1970-01-01 00:00:00.000001980,0
1985-02-22,51,50,1970-01-01 00:00:00.000001980,1
1985-02-25,3,3,1970-01-01 00:00:00.000001980,0
1985-12-03,6,6,1970-01-01 00:00:00.000001980,0
1985-03-28,46,46,1970-01-01 00:00:00.000001980,0
1985-11-04,7,7,1970-01-01 00:00:00.000001980,0
1985-04-15,11,11,1970-01-01 00:00:00.000001980,0
1985-04-16,89,0,1970-01-01 00:00:00.000001980,89
1985-04-20,4,4,1970-01-01 00:00:00.000001980,0
1985-04-20,5,2,1970-01-01 00:00:00.000001980,3
1985-03-05,76,76,1970-01-01 00:00:00.000001980,0
1985-06-05,17,17,1970-01-01 00:00:00.000001980,0
1985-05-28,13,2,1970-01-01 00:00:00.000001980,11
1985-05-31,2,2,1970-01-01 00:00:00.000001980,0
1985-06-14,153,1,1970-01-01 00:00:00.000001980,152
1985-06-23,17,17,1970-01-01 00:00:00.000001980,0
1985-06-23,329,329,1970-01-01 00:00:00.000001980,0
1985-10-07,200,200,1970-01-01 00:00:00.000001980,0
1985-07-24,80,80,1970-01-01 00:00:00.000001980,0
1985-02-08,163,134,1970-01-01 00:00:00.000001980,29
1985-12-08,524,520,1970-01-01 00:00:00.000001980,4
1985-12-08,19,8,1970-01-01 00:00:00.000001980,11
1985-08-15,73,3,1970-01-01 00:00:00.000001980,70
1985-08-22,137,55,1970-01-01 00:00:00.000001980,82
1985-08-25,8,8,1970-01-01 00:00:00.000001980,0
1985-08-27,7,7,1970-01-01 00:00:00.000001980,0
1985-04-09,52,52,1970-01-01 00:00:00.000001980,0
1985-06-09,31,31,1970-01-01 00:00:00.000001980,0
1985-09-22,26,26,1970-01-01 00:00:00.000001980,0
1985-09-25,9,9,1970-01-01 00:00:00.000001980,0
1985-09-29,17,17,1970-01-01 00:00:00.000001980,0
1985-09-10,2,2,1970-01-01 00:00:00.000001980,0
1985-10-10,2,2,1970-01-01 00:00:00.000001980,0
1985-11-10,14,14,1970-01-01 00:00:00.000001980,0
1985-11-10,2,2,1970-01-01 00:00:00.000001980,0
1985-11-10,1,1,1970-01-01 00:00:00.000001980,0
1985-12-10,4,4,1970-01-01 00:00:00.000001980,0
1985-11-15,4,4,1970-01-01 00:00:00.000001980,0
1985-11-21,11,11,1970-01-01 00:00:00.000001980,0
1985-11-24,103,60,1970-01-01 00:00:00.000001980,43
1985-11-25,22,22,1970-01-01 00:00:00.000001980,0
1985-12-12,256,256,1970-01-01 00:00:00.000001980,0
1985-12-30,25,25,1970-01-01 00:00:00.000001980,0
1985-12-31,9,7,1970-01-01 00:00:00.000001980,2
1986-01-18,94,94,1970-01-01 00:00:00.000001980,0
1986-01-21,3,3,1970-01-01 00:00:00.000001980,0
1986-01-28,72,1,1970-01-01 00:00:00.000001980,71
1986-01-29,21,21,1970-01-01 00:00:00.000001980,0
1986-05-02,14,2,1970-01-01 00:00:00.000001980,12
1986-02-16,13,13,1970-01-01 00:00:00.000001980,0
1986-02-03,38,38,1970-01-01 00:00:00.000001980,0
1986-03-13,9,3,1970-01-01 00:00:00.000001980,6
1986-03-20,16,2,1970-01-01 00:00:00.000001980,14
1986-03-24,5,4,1970-01-01 00:00:00.000001980,1
1986-03-25,9,9,1970-01-01 00:00:00.000001980,0
1986-03-27,0,0,1970-01-01 00:00:00.000001980,0
1986-03-30,54,49,1970-01-01 00:00:00.000001980,5
1986-03-31,167,167,1970-01-01 00:00:00.000001980,0
1986-02-04,121,4,1970-01-01 00:00:00.000001980,117
1986-02-04,11,11,1970-01-01 00:00:00.000001980,0
1986-04-27,13,13,1970-01-01 00:00:00.000001980,0
1986-01-05,37,37,1970-01-01 00:00:00.000001980,0
1986-03-05,22,22,1970-01-01 00:00:00.000001980,0
1986-03-05,150,22,1970-01-01 00:00:00.000001980,128
1986-05-18,19,19,1970-01-01 00:00:00.000001980,0
1986-05-24,13,13,1970-01-01 00:00:00.000001980,0
1986-10-06,26,23,1970-01-01 00:00:00.000001980,3
1986-12-06,16,1,1970-01-01 00:00:00.000001980,15
1986-06-18,25,25,1970-01-01 00:00:00.000001980,0
1986-02-07,92,54,1970-01-01 00:00:00.000001980,38
1986-10-07,17,17,1970-01-01 00:00:00.000001980,0
1986-04-08,13,13,1970-01-01 00:00:00.000001980,0
1986-08-14,59,59,1970-01-01 00:00:00.000001980,0
1986-08-16,60,60,1970-01-01 00:00:00.000001980,0
1986-08-28,2,2,1970-01-01 00:00:00.000001980,0
1986-08-31,67,67,1970-01-01 00:00:00.000001980,0
1986-05-09,384,16,1970-01-01 00:00:00.000001980,368
1986-09-09,4,3,1970-01-01 00:00:00.000001980,1
